,ndate,trk,meet,race,fin,com
3227288,20180408,TS,T,3,6,EVEN EFFORT
3227289,20180408,TS,T,3,7,RACED IN TRAFFIC
3227290,20180408,TS,T,3,8,NOT MUCH EFFORT
3227291,20180408,TS,T,4,1,SQUEEZEDBYTOWIN MID
3227292,20180408,TS,T,4,2,PUSHED IT TO PLACE O
3227293,20180408,TS,T,4,3,COULDN''T HOLD ON MID
3227294,20180408,TS,T,4,4,SETTLED TO 4TH
3227295,20180408,TS,T,4,5,MIDDLE OF THE PACK
3227296,20180408,TS,T,4,6,NOT MUCH EFFORT
3227297,20180408,TS,T,4,7,LITTLE ADVANCEMENT
3227298,20180408,TS,T,4,8,MOSTLY BEHIND
3227299,20180408,TS,T,5,1,COMFORTABLE LEAD MID
3227300,20180408,TS,T,5,2,PUSHED IT TO PLACE M
3227301,20180408,TS,T,5,3,GASSED IN TO SHOW IN
3227302,20180408,TS,T,5,4,SETTLED TO 4TH
3227303,20180408,TS,T,5,5,LOST POSITION LATE
3227304,20180408,TS,T,5,6,FADED EARLY
3227305,20180408,TS,T,5,7,EVEN EFFORT
3227306,20180408,TS,T,5,8,MOSTLY BEHIND
3227307,20180408,TS,T,6,1,COMFORTABLE LEAD MID
3227308,20180408,TS,T,6,2,FOLLOWTHELEADERMID
3227309,20180408,TS,T,6,3,STEADYSPEEDTOSHOWM
3227310,20180408,TS,T,6,4,LATE SPEED TO 4TH
3227311,20180408,TS,T,6,5,LITTLE ADVANCEMENT
3227312,20180408,TS,T,6,6,RACED IN TRAFFIC
3227313,20180408,TS,T,6,7,LOST POSITION LATE
3227314,20180408,TS,T,6,8,FOLLOWED THE PACK
3227315,20180408,TS,T,7,1,SQUEEZED BY TO WIN M
3227316,20180408,TS,T,7,2,RECLAIMED PLACE IN
3227317,20180408,TS,T,7,3,COULDN''T HOLD ON IN
3227318,20180408,TS,T,7,4,EARLY PUSH TO 4TH
3227319,20180408,TS,T,7,5,SOME EARLY GAIN
3227320,20180408,TS,T,7,6,SOME EARLY SPEED
3227321,20180408,TS,T,7,7,FADED EARLY
3227322,20180408,TS,T,7,8,MOSTLY BEHIND
3227323,20180408,TS,T,8,1,FAST LANE TO WIN IN
3227324,20180408,TS,T,8,2,FOLLOWEDTHELEADERMID
3227325,20180408,TS,T,8,3,EARLY TO SHOW MID
3227326,20180408,TS,T,8,4,SETTLED TO 4TH
3227327,20180408,TS,T,8,5,SOME LATE GAIN
3227328,20180408,TS,T,8,6,VARIED LITTLE
3227329,20180408,TS,T,8,7,LITTLE ADVANCEMENT
3227330,20180408,TS,T,8,8,MOSTLY BEHIND
3227331,20180408,TS,T,9,1,CONTESTED VICTORY IN
3227332,20180408,TS,T,9,2,PUSHED TO PLACE IN
3227333,20180408,TS,T,9,3,SETTLED TO SHOW IN
3227334,20180408,TS,T,9,4,EARLY GAIN TO 4TH
3227335,20180408,TS,T,9,5,SOME LATE SPEED
3227336,20180408,TS,T,9,6,HIT THE BRAKES EARLY
3227337,20180408,TS,T,9,7,CRUISE CONTROL ON
3227338,20180408,TS,T,9,8,GOOD BREAK SLOWED
3227339,20180408,TS,T,10,1,FAST LANE TO WIN MID
3227340,20180408,TS,T,10,2,EARLYPUSHTOSHOWMID
3227341,20180408,TS,T,10,3,LATESPEEDTOSHOWMID
3227342,20180408,TS,T,10,4,SETTLED FOR 4TH
3227343,20180408,TS,T,10,5,MIDDLE OF THE PACK
3227344,20180408,TS,T,10,6,SLOWED BACK STRETCH
3227345,20180408,TS,T,10,7,SAME PLACE
3227346,20180408,TS,T,10,8,TOOKTHESCENICROUTE
3227347,20180408,TS,T,11,1,BLAST FROM LAST IN
3227348,20180408,TS,T,11,2,PUSHEDITTOPLACEMID
3227349,20180408,TS,T,11,3,COULDNT HOLD ON MID
3227350,20180408,TS,T,11,4,EVEN PACE FOR 4TH
3227351,20180408,TS,T,11,5,LOST POSTION LATE
3227352,20180408,TS,T,11,6,EVEN EFFORT
3227353,20180408,TS,T,11,7,CRUISE CONTROL ON
3227354,20180408,TS,T,11,8,MISSED HIS EXIT
3227355,20180408,TS,T,12,1,DESTORYEDTHEFIELDMID
3227356,20180408,TS,T,12,2,FOLLOWEDTHELEADERMID
3227357,20180408,TS,T,12,3,EARLYPUSHTOSHOWIN
3227358,20180408,TS,T,12,4,SETTLED TO 4TH
3227359,20180408,TS,T,12,5,SOME LATE SPEED
3227360,20180408,TS,T,12,6,EVEN EFFORT
3227361,20180408,TS,T,12,7,NOT MUCH EFFORT
3227362,20180408,TS,T,12,8,FADED EARLY
3227363,20180408,TS,T,13,1,CONTESTED VICTORY IN
3227364,20180408,TS,T,13,2,NIPPINGATTHEHEELS IN
3227365,20180408,TS,T,13,3,STRONGSPEEDTOSHOW M
3227366,20180408,TS,T,13,4,EARLY DRIVE TO 4TH
3227367,20180408,TS,T,13,5,SLOWED BACK STRETCH
3227368,20180408,TS,T,13,6,EVEN EFFORT
3227369,20180408,TS,T,13,7,RACED IN TRAFFIC
3227370,20180408,TS,T,13,8,FADED THROUGHOUT
3227371,20180408,WD,A,1,1,"STRETCH RUSH, INSIDE"
3227372,20180408,WD,A,1,2,CAUGHT IN HOMESTR
3227373,20180408,WD,A,1,3,"VALIANT EFFORT, RAIL"
3227374,20180408,WD,A,1,4,"ALWAYS IN IT, MDTRK"
3227375,20180408,WD,A,1,5,"GOOD ATTEMPT, RAIL"
3227376,20180408,WD,A,1,6,"NEVER IN IT, INSIDE"
3227377,20180408,WD,A,1,7,"STEADY FADE, INSIDE"
3227378,20180408,WD,A,1,8,BACK THROUGHOUT
3227379,20180408,WD,A,2,1,"ALL THE WAY, RAIL"
3227380,20180408,WD,A,2,2,"STALKED LEADER, INS"
3227381,20180408,WD,A,2,3,"IN PURSUIT, INSIDE"
3227382,20180408,WD,A,2,4,"GOOD EFFORT, MDTRK"
3227383,20180408,WD,A,2,5,"LATE GAIN, INSIDE"
3227384,20180408,WD,A,2,6,"STEADY FADE, INS"
3227385,20180408,WD,A,2,7,"NEVER IN IT, MDTRK"
3227386,20180408,WD,A,2,8,NEVER A CONTENDER
3227387,20180408,WD,A,3,1,"UP AT WIRE, OUTSIDE"
3227388,20180408,WD,A,3,2,"EVER SO CLOSE, INS"
3227389,20180408,WD,A,3,3,"ALWAYS IN IT, MDTRK"
3227390,20180408,WD,A,3,4,"VALIANT ATTEMPT, INS"
3227391,20180408,WD,A,3,5,ALWAYS A THREAT
3227392,20180408,WD,A,3,6,CAUGHT IN HOMESTR
3227393,20180408,WD,A,3,7,BUMPED 1ST TURN
3227394,20180408,WD,A,3,8,BUMPED 1ST TURN
3227395,20180408,WD,A,4,1,"QUICK COMMAND, MDT"
3227396,20180408,WD,A,4,2,"STALKED LEADER, INS"
3227397,20180408,WD,A,4,3,"VALIANT ATTEMPT, INS"
3227398,20180408,WD,A,4,4,"NICE TRY, MIDTRACK"
3227399,20180408,WD,A,4,5,"GAME EFFORT, RAIL"
3227400,20180408,WD,A,4,6,"NO MISHAPS, INSIDE"
3227401,20180408,WD,A,4,7,"NEVER IN IT, INSIDE"
3227402,20180408,WD,A,4,8,RAN OUT OF GAS
3227403,20180408,WD,A,5,1,"HANDILY, INSIDE"
3227404,20180408,WD,A,5,2,"NICE TRY, INSIDE"
3227405,20180408,WD,A,5,3,"DECENT ATTEMPT, INS"
3227406,20180408,WD,A,5,4,"GAME EFFORT, OUTS"
3227407,20180408,WD,A,5,5,"NO MISHAPS, INSIDE"
3227408,20180408,WD,A,5,6,BLOCKED 1ST TURN
3227409,20180408,WD,A,5,7,BUMPED 1ST TURN
3227410,20180408,WD,A,5,8,LOOSE BLANKET- BUMP
3227411,20180408,WD,A,6,1,"BOX TO WIRE, INSIDE"
3227412,20180408,WD,A,6,2,"CONSTANT THREAT, MDT"
3227413,20180408,WD,A,6,3,"IN HOT PURSUIT, INS"
3227414,20180408,WD,A,6,4,"LATE GAIN, MIDTRACK"
3227415,20180408,WD,A,6,5,"NICE TRY, INSIDE"
3227416,20180408,WD,A,6,6,"VARIED LITTLE, RAIL"
3227417,20180408,WD,A,6,7,"RAN OUT OF GAS, INS"
3227418,20180408,WD,A,6,8,"OFF FAST- FADED, INS"
3227419,20180408,WD,A,7,1,DREW AWAY LATE
3227420,20180408,WD,A,7,2,"SECOND BEST, INS"
3227421,20180408,WD,A,7,3,"EARLY LEADER, INS"
3227422,20180408,WD,A,7,4,"DECENT ATTEMPT, RAIL"
3227423,20180408,WD,A,7,5,"GAME TRY, MIDTRACK"
3227424,20180408,WD,A,7,6,"STEADY FADE, MDTRK"
3227425,20180408,WD,A,7,7,NEVER A CONTENDER
3227426,20180408,WD,A,7,8,"WEAK EFFORT, INSIDE"
3227427,20180408,WD,A,8,1,"QUICK COMMAND, INS"
3227428,20180408,WD,A,8,2,"STALKED LEADER, INS"
3227429,20180408,WD,A,8,3,"GOOD EFFORT, OUTSIDE"
3227430,20180408,WD,A,8,4,"GAME ATTEMPT, RAIL"
3227431,20180408,WD,A,8,5,"VARIED LITTLE, INS"
3227432,20180408,WD,A,8,6,BUMPED AFTER BREAK
3227433,20180408,WD,A,8,7,OFFSTRIDED AFTER BRK
3227434,20180408,WD,A,8,8,BUMPED AFTER BREAK
3227435,20180408,WD,A,9,1,"STRETCH RUSH, INSIDE"
3227436,20180408,WD,A,9,2,CAUGHT IN HOMESTR
3227437,20180408,WD,A,9,3,"GREAT EFFORT, INSIDE"
3227438,20180408,WD,A,9,4,"NICE TRY, MIDTRACK"
3227439,20180408,WD,A,9,5,"STEADY FADE, RAIL"
3227440,20180408,WD,A,9,6,"VARIED LITTLE, INS"
3227441,20180408,WD,A,9,7,"NEVER A THREAT, OUTS"
3227442,20180408,WD,A,9,8,NEVER A CONTENDER
3227443,20180408,WD,A,10,1,"HANDILY, INSIDE"
3227444,20180408,WD,A,10,2,"GOOD EFFORT, INSIDE"
3227445,20180408,WD,A,10,3,"GAME ATTEMPT, MDTRK"
3227446,20180408,WD,A,10,4,"LATE GAIN, RAIL"
3227447,20180408,WD,A,10,5,"NO MISHAPS, INSIDE"
3227448,20180408,WD,A,10,6,"RAN OUT OF GAS, INS"
3227449,20180408,WD,A,10,7,NEVER A CONTENDER
3227450,20180408,WD,A,10,8,BROKE WELL- FADED
3227451,20180408,WD,A,11,1,"QUICK COMMAND, MDT"
3227452,20180408,WD,A,11,2,"STALKED LEADER, INS"
3227453,20180408,WD,A,11,3,"IN HOT PURSUIT, INS"
3227454,20180408,WD,A,11,4,"STEADY GAIN, RAIL"
3227455,20180408,WD,A,11,5,"GOOD EFFORT, MDTRK"
3227456,20180408,WD,A,11,6,"LITTLE CHANGE, INS"
3227457,20180408,WD,A,11,7,CHECKED 1ST TURN
3227458,20180408,WD,A,11,8,NEVER A CONTENDER
3227459,20180408,WD,A,12,1,"JUST LASTED, RAIL"
3227460,20180408,WD,A,12,2,"EVER SO CLOSE, INS"
3227461,20180408,WD,A,12,3,ONLY A STEP AWAY
3227462,20180408,WD,A,12,4,"IN PURSUIT, INSIDE"
3227463,20180408,WD,A,12,5,"HARD TRY, MIDTRACK"
3227464,20180408,WD,A,12,6,"NO MISHAPS, RAIL"
3227465,20180408,WD,A,12,7,"NEVER IN IT, RAIL"
3227466,20180408,WD,A,12,8,"NEVER A THREAT, INS"
3227467,20180408,WD,A,13,1,"ALL THE WAY, INSIDE"
3227468,20180408,WD,A,13,2,"IN HOT PURSUIT, MDT"
3227469,20180408,WD,A,13,3,"HARD TRY, INSIDE"
3227470,20180408,WD,A,13,4,"GREAT EFFORT, INSIDE"
3227471,20180408,WD,A,13,5,CHASED LEADER
3227472,20180408,WD,A,13,6,"RAN OUT OF GAS, INS"
3227473,20180408,WD,A,13,7,"NEVER IN IT, RAIL"
3227474,20180408,WD,A,13,8,SOME EARLY SPEED
3227475,20180408,WD,A,14,1,"DRAWING OUT, INSIDE"
3227476,20180408,WD,A,14,2,"NICE TRY, INSIDE"
3227477,20180408,WD,A,14,3,"STEADY BID, RAIL"
3227478,20180408,WD,A,14,4,"DECENT ATTEMPT, INS"
3227479,20180408,WD,A,14,5,"GAME EFFORT, INSIDE"
3227480,20180408,WD,A,14,6,"NEVER A THREAT, MDT"
3227481,20180408,WD,A,14,7,BUMPED 1ST TURN
3227482,20180408,WD,A,14,8,FELL 1ST TURN
3227483,20180408,WD,A,15,1,"HANDILY, INSIDE"
3227484,20180408,WD,A,15,2,"SECOND BEST, INSIDE"
3227485,20180408,WD,A,15,3,"GOOD EFFORT, INSIDE"
3227486,20180408,WD,A,15,4,"NICE TRY, INSIDE"
3227487,20180408,WD,A,15,5,"LITTLE CHANGE, MDTRK"
3227488,20180408,WD,A,15,6,EVEN AFTER BREAK
3227489,20180408,WD,A,15,7,"NEVER IN IT, INSIDE"
3227490,20180408,WD,A,15,8,NEVER A CONTENDER
3227491,20180408,WD,A,16,1,"NEVER HEADED, INSIDE"
3227492,20180408,WD,A,16,2,"STALKED LEADER, INS"
3227493,20180408,WD,A,16,3,"GOOD EFFORT, INSIDE"
3227494,20180408,WD,A,16,4,"STEADY GAIN, MDTRK"
3227495,20180408,WD,A,16,5,"DECENT ATTEMPT, INS"
3227496,20180408,WD,A,16,6,EVEN AFTER BREAK
3227497,20180408,WD,A,16,7,"NEVER A THREAT, INS"
3227498,20180408,WD,A,16,8,"OFF FAST- FADED, INS"
3227499,20180408,WD,A,17,1,"QUICK COMMAND, INS"
3227500,20180408,WD,A,17,2,"STALKED LEADER, INS"
3227501,20180408,WD,A,17,3,"VALIANT EFFORT, RAIL"
3227502,20180408,WD,A,17,4,"GOOD ATTEMPT, RAIL"
3227503,20180408,WD,A,17,5,"LITTLE CHANGE, INS"
3227504,20180408,WD,A,17,6,"NO MISHAPS, RAIL"
3227505,20180408,WD,A,17,7,NEVER A CONTENDER
3227506,20180408,WD,A,17,8,HEAVY TRAFFIC
3227507,20180408,WD,A,18,1,"UP AT WIRE, RAIL"
3227508,20180408,WD,A,18,2,"EVER SO CLOSE, INS"
3227509,20180408,WD,A,18,3,"VALIANT EFFORT, OUTS"
3227510,20180408,WD,A,18,4,"LATE GAIN, INSIDE"
3227511,20180408,WD,A,18,5,CAUGHT IN HOMESTR
3227512,20180408,WD,A,18,6,"VARIED LITTLE, RAIL"
3227513,20180408,WD,A,18,7,"RAN OUT OF GAS, INS"
3227514,20180408,WD,A,18,8,OFF FAST- DRIFTED
3227515,20180408,WD,A,19,1,"BOX TO WIRE, RAIL"
3227516,20180408,WD,A,19,2,"VALIANT EFFORT, INS"
3227517,20180408,WD,A,19,3,"GREAT ATTEMPT, INS"
3227518,20180408,WD,A,19,4,"GOOD EFFORT, MDTRK"
3227519,20180408,WD,A,19,5,"LITTLE CHANGE, INS"
3227520,20180408,WD,A,19,6,NEVER A CONTENDER
3227521,20180408,WD,A,19,7,"STEADY FADE, INSIDE"
3227522,20180408,WD,A,19,8,"NEVER A THREAT, OUTS"
3227523,20180408,WD,A,20,1,"QUICK COMMAND, INS"
3227524,20180408,WD,A,20,2,"STALKED LEADER, RAIL"
3227525,20180408,WD,A,20,3,"GOOD EFFORT, INSIDE"
3227526,20180408,WD,A,20,4,"GAME ATTEMPT, MDTRK"
3227527,20180408,WD,A,20,5,"NO MISHAPS, INSIDE"
3227528,20180408,WD,A,20,6,"STEADY FADE, RAIL"
3227529,20180408,WD,A,20,7,OFFSTRIDED FAR TURN
3227530,20180408,WD,A,20,8,OFFSTRIDED 1ST TURN
3227531,20180409,BM,A,1,1,CAUGHT THE LEADER
3227532,20180409,BM,A,1,2,LOST LEAD LATE
3227533,20180409,BM,A,1,3,DROVE TO SHOW
3227534,20180409,BM,A,1,4,GAVE GROUND LATE
3227535,20180409,BM,A,1,5,STEADY FADE
3227536,20180409,BM,A,1,6,TIRED IN STR
3227537,20180409,BM,A,1,7,SLIGHT CHANGE
3227538,20180409,BM,A,1,8,"GAVE GROUND,FADED"
3227539,20180409,BM,A,2,1,QUICKLY ON TOP
3227540,20180409,BM,A,2,2,ALMOST UP
3227541,20180409,BM,A,2,3,CLOSED SOME
3227542,20180409,BM,A,2,4,GAINED GOOD GROUND
3227543,20180409,BM,A,2,5,THREAT TIL LATE
3227544,20180409,BM,A,2,6,NO MAJOR MOVEMENT
3227545,20180409,BM,A,2,7,WEAKENED THRUOUT RACE
3227546,20180409,BM,A,3,1,WINNING SPEED
3227547,20180409,BM,A,3,2,"CLOSING ON,INS"
3227548,20180409,BM,A,3,3,GOOD EARLY START
3227549,20180409,BM,A,3,4,GAVE GROUND LATE
3227550,20180409,BM,A,3,5,GAINED GOOD GROUND
3227551,20180409,BM,A,3,6,DROPPED THRUOUT RACE
3227552,20180409,BM,A,3,7,"EARLY LEADER,FADED"
3227553,20180409,BM,A,4,1,WON BY HEAD
3227554,20180409,BM,A,4,2,NEXT BEST
3227555,20180409,BM,A,4,3,FORCED PACE
3227556,20180409,BM,A,4,4,SECURED 4TH
3227557,20180409,BM,A,4,5,GAVE GROUND LATE
3227558,20180409,BM,A,4,6,TIRED IN STR
3227559,20180409,BM,A,4,7,NO GAIN
3227560,20180409,BM,A,5,1,WINNING SPEED
3227561,20180409,BM,A,5,2,"PACE SETTER,ON INS"
3227562,20180409,BM,A,5,3,STRONG RUN INS
3227563,20180409,BM,A,5,4,GAVE GROUND LATE
3227564,20180409,BM,A,5,5,STEADY FADE
3227565,20180409,BM,A,5,6,UP SOME
3227566,20180409,BM,A,5,7,"EARLY MOVEMENT,FADED"
3227567,20180409,BM,A,5,8,OUT OF IT EARLY
3227568,20180409,BM,A,6,1,QUICKLY ON TOP
3227569,20180409,BM,A,6,2,ALMOST UP
3227570,20180409,BM,A,6,3,GOOD MOVEMENT
3227571,20180409,BM,A,6,4,COVERED MUCH GROUND
3227572,20180409,BM,A,6,5,STEADY CHANGE
3227573,20180409,BM,A,6,6,FOLLOWED PACE
3227574,20180409,BM,A,6,7,EVEN AFTER BREAK
3227575,20180409,BM,A,7,1,LATE SPEED WINS
3227576,20180409,BM,A,7,2,"CLOSING ON,INS"
3227577,20180409,BM,A,7,3,ADVANCED TO SHOW
3227578,20180409,BM,A,7,4,GAINED GOOD GROUND
3227579,20180409,BM,A,7,5,GAVE AWAY WIN LATE
3227580,20180409,BM,A,7,6,UP SOME
3227581,20180409,BM,A,7,7,NO GAIN
3227582,20180409,BM,A,7,8,STAYED BACK
3227583,20180409,BM,A,8,1,WINNING EFFORT
3227584,20180409,BM,A,8,2,LOST LEAD LATE
3227585,20180409,BM,A,8,3,FORCED PACE
3227586,20180409,BM,A,8,4,CAUGHT FAR TURN
3227587,20180409,BM,A,8,5,GAINED GOOD GROUND
3227588,20180409,BM,A,8,6,WEAKENED AFTER STR
3227589,20180409,BM,A,8,7,BELATED GAIN
3227590,20180409,BM,A,8,8,FADED IN STR
3227591,20180409,BM,A,9,1,PULLING AWAY TO WIN
3227592,20180409,BM,A,9,2,"CLOSING ON,INS"
3227593,20180409,BM,A,9,3,STRONG RUN INS
3227594,20180409,BM,A,9,4,"GOOD EFFORT,INS"
3227595,20180409,BM,A,9,5,GAINED GOOD GROUND
3227596,20180409,BM,A,9,6,"EARLY LEADER,WEAKENED"
3227597,20180409,BM,A,9,7,NOT A FACTOR
3227598,20180409,BM,A,9,8,EVEN AFTER BREAK
3227599,20180409,BM,A,10,1,WINNING SPEED
3227600,20180409,BM,A,10,2,"CLOSING ON,INS"
3227601,20180409,BM,A,10,3,CLOSING FAST
3227602,20180409,BM,A,10,4,"EARLY EFFORT,DROPPED"
3227603,20180409,BM,A,10,5,GAINED GOOD GROUND
3227604,20180409,BM,A,10,6,VARIED LITTLE
3227605,20180409,BM,A,10,7,PULLED UP TRAILED
3227606,20180409,DB,A,1,1,MUCH THE BEST
3227607,20180409,DB,A,1,2,CHASED WINNER RL
3227608,20180409,DB,A,1,3,DISTANT SHOW INSD
3227609,20180409,DB,A,1,4,VARIED LITTLE INSD
3227610,20180409,DB,A,1,5,COLLID BLKD 1ST
3227611,20180409,DB,A,1,6,CRWD COLLID 1ST
3227612,20180409,DB,A,1,7,COLLIDED WIDE 1ST
3227613,20180409,DB,A,1,8,COLLIDED BKSTRCH
3227614,20180409,DB,A,2,1,UP IN TIME RL
3227615,20180409,DB,A,2,2,GAME BID RL
3227616,20180409,DB,A,2,3,SAVED SHOW INSD
3227617,20180409,DB,A,2,4,DRIVING STRETCH INSD
3227618,20180409,DB,A,2,5,WEAKENED STRETCH INS
3227619,20180409,DB,A,2,6,BLOCKED WIDE 1ST
3227620,20180409,DB,A,2,7,VARIED LITTLE
3227621,20180409,DB,A,2,8,FADED STRETCH
3227622,20180409,DB,A,3,1,DREW AWAY RL
3227623,20180409,DB,A,3,2,THREAT THRU OUT RL
3227624,20180409,DB,A,3,3,EVEN EFFORT INSD
3227625,20180409,DB,A,3,4,DRIVING STRETCH INSD
3227626,20180409,DB,A,3,5,WEAKENED LATE INSD
3227627,20180409,DB,A,3,6,SOME LATE GAIN
3227628,20180409,DB,A,3,7,FADED MID
3227629,20180409,DB,A,3,8,PNCHD BK BLKD 1ST
3227630,20180409,DB,A,4,1,WON HANDILY INSD
3227631,20180409,DB,A,4,2,CHASED WINNER RL
3227632,20180409,DB,A,4,3,EVEN EFFORT INSD
3227633,20180409,DB,A,4,4,DRIVING STRETCH INSD
3227634,20180409,DB,A,4,5,WEAKENED LATE RL
3227635,20180409,DB,A,4,6,VARIED LITTLE RL
3227636,20180409,DB,A,4,7,CRWD ERLY BLKD 1ST
3227637,20180409,DB,A,4,8,SHFFLD BK BLKD 1ST
3227638,20180409,DB,A,5,1,FAST FINISH INSD
3227639,20180409,DB,A,5,2,CAUGHT LATE RL
3227640,20180409,DB,A,5,3,HARD TRY RL
3227641,20180409,DB,A,5,4,LATE GAIN RL
3227642,20180409,DB,A,5,5,WEAKEND STRETCH WD
3227643,20180409,DB,A,5,6,BLOCKED WIDE 1ST
3227644,20180409,DB,A,5,7,CRWD ERLY BLKD 1ST
3227645,20180409,DB,A,5,8,PNCHD BK BLKD 1ST
3227646,20180409,DB,A,6,1,UP IN TIME MID
3227647,20180409,DB,A,6,2,CAUGHT LATE INSD
3227648,20180409,DB,A,6,3,GAINED SHOW INSD
3227649,20180409,DB,A,6,4,VARIED LITTLE INSD
3227650,20180409,DB,A,6,5,DRIVING STRETCH MID
3227651,20180409,DB,A,6,6,SOME LATE GAIN RL
3227652,20180409,DB,A,6,7,CRWD ERLY BLKD 1ST
3227653,20180409,DB,A,6,8,GAVE WAY STRETCH
3227654,20180409,DB,A,7,1,FROM FAR BACK
3227655,20180409,DB,A,7,2,CAUGHT STRETCH
3227656,20180409,DB,A,7,3,CLOSED MUCH
3227657,20180409,DB,A,7,4,WEAKENED STRETCH
3227658,20180409,DB,A,7,5,DRIFTED BACK
3227659,20180409,DB,A,7,6,VARIED LITTLE
3227660,20180409,DB,A,7,7,BLOCKED WIDE 1ST
3227661,20180409,DB,A,7,8,FADED STRETCH
3227662,20180409,DB,A,8,1,NEVER HEADED
3227663,20180409,DB,A,8,2,FORCED PACE
3227664,20180409,DB,A,8,3,EVEN EFFORT
3227665,20180409,DB,A,8,4,HELD EVEN PACE
3227666,20180409,DB,A,8,5,SOME LATE GAIN
3227667,20180409,DB,A,8,6,VARIED LITTLE
3227668,20180409,DB,A,8,7,COLLIDED WIDE 1ST
3227669,20180409,DB,A,8,8,COLLIDED WIDE 1ST
3227670,20180409,DB,A,9,1,HELD GROUND
3227671,20180409,DB,A,9,2,FAST FINISH
3227672,20180409,DB,A,9,3,SAVED SHOW
3227673,20180409,DB,A,9,4,EVEN EFFORT
3227674,20180409,DB,A,9,5,NEVER VARIED
3227675,20180409,DB,A,9,6,COLLIDED WIDE 1ST
3227676,20180409,DB,A,9,7,COLLIDED WIDE 1ST
3227677,20180409,DB,A,9,8,COLLIDED WIDE 1ST
3227678,20180409,DB,A,10,1,FINAL STRIDE
3227679,20180409,DB,A,10,2,OUTNODDED
3227680,20180409,DB,A,10,3,GAINED SHOW
3227681,20180409,DB,A,10,4,WEAKENED STRETCH
3227682,20180409,DB,A,10,5,EVEN EFFORT
3227683,20180409,DB,A,10,6,VARIED LITTLE
3227684,20180409,DB,A,10,7,CRWD ERLY BLKD 1ST
3227685,20180409,DB,A,10,8,CRWD ERLY BLKD 1ST
3227686,20180409,DB,A,11,1,UP IN TIME
3227687,20180409,DB,A,11,2,CAUGHT STRETCH
3227688,20180409,DB,A,11,3,EVEN EFFORT
3227689,20180409,DB,A,11,4,HELD EVEN PACE
3227690,20180409,DB,A,11,5,NEVER VARIED
3227691,20180409,DB,A,11,6,COLLIDED WIDE 1ST
3227692,20180409,DB,A,11,7,COLLIDED WIDE 1ST
3227693,20180409,DB,A,11,8,FELL 1ST TURN
3227694,20180409,DB,A,12,1,QUICK CONTROL
3227695,20180409,DB,A,12,2,FORCED PACE
3227696,20180409,DB,A,12,3,EVEN EFFORT
3227697,20180409,DB,A,12,4,NEVER VARIED
3227698,20180409,DB,A,12,5,COLLIDED WIDE 1ST
3227699,20180409,DB,A,12,6,COLLIDED WIDE 1ST
3227700,20180409,DB,A,12,7,ALMOST FELL 1ST
3227701,20180409,DB,A,12,8,COLLIDED WIDE 1ST
3227702,20180409,DB,A,13,1,DREW AWAY INSD
3227703,20180409,DB,A,13,2,DRIVING STRETCH RL
3227704,20180409,DB,A,13,3,SAVED SHOW RL
3227705,20180409,DB,A,13,4,EARLY LEADER INSD
3227706,20180409,DB,A,13,5,CRWD ERLY BLKD 1ST
3227707,20180409,DB,A,13,6,SHFFLD BK BLKD 1ST
3227708,20180409,DB,A,13,7,COLLIDED WIDE 1ST
3227709,20180409,DB,A,13,8,FELL 1ST TURN
3227710,20180409,DB,A,14,1,DREW AWAY
3227711,20180409,DB,A,14,2,FAST FINISH
3227712,20180409,DB,A,14,3,HAD BRIEF LEAD
3227713,20180409,DB,A,14,4,DRIVING STRETCH
3227714,20180409,DB,A,14,5,GAVE WAY STRETCH
3227715,20180409,DB,A,14,6,CRWD ERLY BLKD 1ST
3227716,20180409,DB,A,14,7,FELL 1ST TURN
3227717,20180409,DB,A,14,8,FELL IST TURN DNF
3227718,20180409,DB,A,15,1,FINAL STRIDE
3227719,20180409,DB,A,15,2,OUTNODDED
3227720,20180409,DB,A,15,3,JUST MISSED
3227721,20180409,DB,A,15,4,CLOSED MUCH
3227722,20180409,DB,A,15,5,WEAKENED STRETCH
3227723,20180409,DB,A,15,6,LOST GROUND
3227724,20180409,DB,A,15,7,BLOCKED WIDE 1ST
3227725,20180409,DB,A,15,8,PNCHD BK BLKD 1ST
3227726,20180409,MG,A,1,1,STR WIN INSIDE
3227727,20180409,MG,A,1,2,DEAD HEAT MDTRACK
3227728,20180409,MG,A,1,3,DEAD HEAT INSIDE
3227729,20180409,MG,A,1,4,LOST STRIDE MDTRACK
3227730,20180409,MG,A,1,5,FADED BK MIDTRACK
3227731,20180409,MG,A,1,6,GAME EFFORT OUTSIDE
3227732,20180409,MG,A,1,7,NEVER VARIED OUTSIDE
3227733,20180409,MG,A,1,8,NO CONTENDER OUTSIDE
3227734,20180409,MG,A,2,1,BEAT THE BOX MDTRACK
3227735,20180409,MG,A,2,2,CHASED WINNER MDTRK
3227736,20180409,MG,A,2,3,CONSTANT DRIVE OUTSD
3227737,20180409,MG,A,2,4,GOOD PACE INSIDE
3227738,20180409,MG,A,2,5,EVEN EFFORT OUTSIDE
3227739,20180409,MG,A,2,6,BUMPED WD 1ST INSIDE
3227740,20180409,MG,A,2,7,HIT 1ST TRN MDTRACK
3227741,20180409,MG,A,2,8,FELL 1ST TRN INSIDE
3227742,20180409,MG,A,3,1,UP AT WIRE OUTSIDE
3227743,20180409,MG,A,3,2,CAUGHT AT WIRE INSD
3227744,20180409,MG,A,3,3,STEADY GAIN INSIDE
